q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
44990995,,,,,,,,,-1.0,Found it boring enough to quit after playing since launch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notes low retention fun.
44980001,,,,,,,,,,,,,,,,,,,,,-1.0,Mentions server stability issues around launch and disliked timed legion events.,,,,,,,-2.0,Accuses 'thousand pulls' welfare of being misleading; strong monetization complaints.,,,,,,,,,,,"Reports login spinning/lag, dislikes scheduled legion events, criticizes art style and marketing claims."
46366374,,,,,,,,,-1.0,Progress halts after consuming newbie rewards; becomes a two-week-and-run style.,,,,,,,,,,,-1.0,Criticizes quality of new side content like Hot Spring as perfunctory.,,,,,,,,,,,,,,,,,,,"Mentions rolling servers, AI art accusation, and weaker than the first game."
46288675,,,,,,,,,-1.0,"After the newbie period, growth slows and becomes unfun.",-1.0,States large power gaps between lineups.,,,,,,,,,,,,,,,,,,,-1.0,Welfare not as good later.,,,,,,,,,
44978681,True,Sexualized/BL-bait presentation and female-gaze oriented male art noted.,,-2.0,Calls PvP a joke and labels the game a 'pay-to-win card' with pretend strategy.,"Multi-team and faction-restricted events with ranking rewards, PvE tuning that demands specific counters.",-2.0,Says strategy is overshadowed by spending and meta-chasing.,-2.0,Content called boring and treadmill-like with constant new limiteds.,-2.0,New limited gods invalidate old systems; balance swings and whales dominate.,-1.0,Viability constrained; events demand many specific units/factions.,,,,,,,1.0,Monthly new limited heroes and gear cycles.,True,"Limited 'mi-style' gacha with small and big pity; approx. 10k jade small pity, 20k jade big pity for one copy; exclusives and 10+ copies needed for 5-fire.",-2.0,High pity costs and copy/weapon requirements make pulls very expensive.,-2.0,Non-payers cannot realistically access ranking/content tied to limited units.,-2.0,"Heavy pressure via limited banners, stat skins, auction-only heroes.",-2.0,Opening welfare one-off; ongoing rewards tied to rank and seen as stingy.,True,Sequel leveraging the Three Kingdoms Fantasy Continent IP.,1.0,Direct continuation of the IP with reused themes and systems.,,,,,"States skins add stats, auction-only limited heroes, expensive/‘fake half-price’ skins."
45657809,,,,,,,,,-1.0,Guild content blocked because not enough active members to hit participation thresholds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guild boss requires 10 participants to get rewards; low population hurts progression.
46283297,,,,,,,,,-1.0,Became boring; a specific Huang Zhong event caused player to quit.,,,,,,,,,,,-1.0,Event design dissatisfaction.,,,,,,,,,,,,,,,,,,,
46278242,,,Turn-based; some stages force manual play to learn mechanics and roles (tank/heal/support/DPS).,1.0,Enjoys designed stages requiring manual thought for a sense of achievement.,"Lineup building with roles, faction synergies, manual-only puzzle stages, early no-loss swapping to test teams.",1.0,Encourages understanding of skills/effects; some tactical variety.,-1.0,"After 14-day newbie phase, progression slows sharply and content is limited.",-1.0,Fire lineup dominates PvP; switching is slow without spending.,0.0,"Roster still small; one team forms fast, multiple teams take long.","Light daily loop: claim AFK resources, fish, guild tasks, and shop visits.",False,1.0,Side loops are simple and quick dailies.,-1.0,Side loops give few pulls; resources feel scarce after newbie period.,-1.0,Limited chapters (about 22) and few side modes; long content droughts.,,,-1.0,"Estimates ~10 RMB per pull (5–6 RMB discounted), considered costly.",-1.0,Non-paying can play but face slow growth and difficulty changing teams.,-1.0,Not overtly forced but slow resource flow pressures spending for smoother progress.,-1.0,No daily free single; few pull sources after the initial 100 pulls.,True,Direct sequel to Three Kingdoms Fantasy Continent.,1.0,Keeps the IP’s art/music vibe and mechanics lineage.,,,,,Mentions low server population and gear/awakening/transfer resource bottlenecks.
45169599,,,,,,,,,,,-2.0,Says only Fire is viable; balance is poor.,,,,,,,,,,,,,,,,,-1.0,Introduced auction-only new hero and stat skins; pressures spending.,-1.0,Welfare inferior to the first game; mostly one-time rewards.,True,Compared negatively with the first entry.,,,,,,,
45078370,,,,,,,,,,,,,,,,,,,,,1.0,Notes improvements over time including more welfare and content.,,,,,,,-1.0,"Skins add global stats (e.g., +2% ATK), creating future paywall pressure.",1.0,Later welfare became solid compared to launch.,,,,,,,,,Warns stat skins may create a widening gap over time.
44341334,,,,,,,,,-1.0,"Played for months then uninstalled, calling it a bad experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mentions planner by name but mainly expresses persistent dissatisfaction.
46210627,,,,,,,,,,,,,,,,,,,,,0.0,"Some anti-user designs were later adjusted (e.g., donation鉴定 flow).",,,,,,,,,,,,,,,,,,,Fixed-time guild boss buff window (30 min) and a 15-minute betting window; tedious donation鉴定 UX.
44959853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Launch welfare was poor, now improved.",,,,,,,,,Low active population; suggests recruiting more new players.
46201722,,,Some auto stages fail but can be passed with manual play and better lineup synergy.,1.0,Finds the strategy manageable and fun when thinking through stages.,"Team roles synergy (tank, healer, support, DPS).",1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,Daily routine yields nearly a 10-pull worth of currency; welfare deemed okay.,,,,,,,,,
44983508,,,,,,,,,-1.0,Increasingly boring with no new story or content.,,,,,,,,,,,-2.0,Complains of lack of new story/content updates.,,,,,,,,,,,,,,,,,,,
46182391,,,Turn-based; some stages require manual thinking to clear.,1.0,Optimization good; thoughtful manual clears feel fair.,Role-based team building with multiple archetypes (tank/heal/support/DPS).,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,Says daily routine nearly grants a 10-pull; not very stingy.,,,,,,,,,Too many possible lineups cause confusion; wants recommended builds.
46023167,,,,,,,,,-2.0,Quickly devolves into daily log-in chores; forced multi-team progression stalls non-spenders.,,,,,,,,,,,,,,,,,,,-2.0,Labels it a cash-grab with overpriced skins and constant limited must-pulls.,-2.0,"Beyond early resources, ongoing welfare feels inadequate.",,,,,,,,,"Criticizes art/L2D quality, gear duplication across teams, and poor value skins."
46158298,,,,,,,,,-2.0,After a week content runs out and growth stops; PvP is poor.,,,,,,,,,,,,,,,,,,,,,-1.0,Welfare feels small/insufficient.,,,,,,,,,PvP criticized as a joke; gameplay lacks innovation.
46150031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Stat skins risk creating a bottomless numbers pit similar to the first game.,,,,,,,,,,,Concerns about skins adding stats.
45035384,,,,,,,,,,,-1.0,Balance fixes claimed (Wang Yi vs Fire) didn’t land; Poison got worse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disappointed by balance tuning outcomes.
45258839,,,,,,,,,,,,,,,,,,,,,1.0,Later improvements in welfare and systems after earlier issues.,,,,,,,,,1.0,Welfare now acceptable compared to launch.,,,,,,,,,Notes earlier unaddressed cheating (auto-clicker) and low output at launch.
46130764,,,,,,,,,,,1.0,Claims better balance among heroes.,,,,,,,,,1.0,Says the game is now improved.,,,,,,,,,1.0,States welfare is abundant now.,,,,,,,,,
45866343,,,,1.0,Finds strategy modes enjoyable; suggests it’s good for strategy card players.,"Multiple modes (Tactics, History Battles, dueling) with counter-picks; some ‘no wasted hero’ design.",2.0,,0.0,"Earlier content slow; later welfare/modes improved, balancing the experience.",0.0,Early Fire overpowered; later balance and access improved.,,,,,,,,,0.0,"Content updates slow, but some systems and welfare were improved later.",True,Limited banners with pity; complaints about ‘mi-style’ pools and off-banner dupes.,,,1.0,New servers and events make F2P viable with planning.,-1.0,"Limited pools, dupes, and monthly banners pressure pulling new units.",1.0,"Monthly welfare raised (e.g., up to ~90k jade with events); better than launch.",,,,,,,,,Dupes convert to low-value currency; skins pricey; battle pass weak; guild/event tweaks improved later.
46084361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"After early stinginess, welfare increased enough for long-term play.",,,,,,,,,
46052259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,High stamina/resource costs and required group content when population is low.,-1.0,Says welfare is stingy though daily routine is quick.,,,,,,,,,Low active population; forced co-op instances; stamina depletes fast.
46051056,,,,,,,,,-1.0,New tower layer with 100% physical immunity blocks certain teams; frustrating progression.,-1.0,"Hard counters (e.g., phys immunity) and faction favoritism create imbalance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recommends new players not to join due to frustrating gating design.
45994144,,,,,,,,,-1.0,Less fun than the first game; leaving.,,,,,,,,,,,,,,,,,,,,,,,True,Compared against Three Kingdoms Fantasy Continent 1.,,,,,,,
44981495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Accuses the game of starting to scam players.,,,,,,,,,,,Mentions deceptive practices without details.
45964939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Requests more welfare; current freebies feel insufficient.,,,,,,,,,
45879540,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,States it’s very friendly to play casually without paying.,,,,,,,,,,,,,Lower grind than at launch.
45859822,,,,,,,,,,,0.0,Initial Fire dominance; later balance improved though warns against pure stat monsters.,,,,,,,,,1.0,Notes balance and welfare increased over time.,,,,,,,,,1.0,Later welfare better than at launch.,,,,,,,,,
45843089,,,,,,,,,-1.0,New daily/activity content feels overtuned.,-2.0,Many characters require 1-fire or more to function; non-payers cannot utilize new units well.,,,,,,,,,,,,,,,,,-1.0,Gated viability behind dupes/stars pushes spending.,,,,,,,,,,,
45795742,,,,,,,,,-1.0,Lost interest by day two; engagement drops quickly.,,,,,,,,,,,,,,,,,,,-1.0,"Whales create a huge gap; mid/zero spend similar, devaluing moderate spending.",,,,,,,,,,,Initial allure fades fast; rating perception issue noted.
45795713,,,,,,,,,,,-2.0,"Inconsistent banner perks (e.g., Yuan Shao lacking cumulative rewards) and faction imbalance; some roles missing (no healer in group).",,,,,,,,,,,True,Pity/accumulated rewards present on some limited banners but not all; inconsistency called out.,,,,,,,,,,,,,,,,,Shields feel useless; poison team nerfed while Fire targeting also hits Poison.
45227368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complains about lack of compensation for Yuan Shao; later added to permanent pool.
45788305,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Playable as a casual for regular players but benefits from spending.,-1.0,States you need to spend for a better experience.,,,,,,,,,,,
45772397,,,,,,,,,,,-1.0,Fire imbalance from launch to later; interest declined.,,,,,,,,,,,,,,,,,,,,,True,References goodwill from the first game being squandered.,,,,,,,
44643623,,,,,,,,,,,-1.0,Says Shu faction is weak and mistreated by design.,,,,,,,,,,,,,,,,,,,1.0,Welfare no longer stingy compared to launch.,,,,,,,,,Warns Shu enjoyers to avoid.
45755242,,,,,,,,,-1.0,Less enjoyable than the predecessor.,,,,,,,,,,,,,,,,,,,,,,,True,Compared unfavorably with the first game.,,,,,,,
45752334,True,Narrative criticized for shipping/romance insertions perceived as agenda.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complains about narrative ‘agenda’ and camerawork focus.
45740980,,,,,,,,,-1.0,Extremely high RNG grind for perfect reforges makes progression frustrating.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weapon reforging requires thousands of rerolls; high upgrade burden.
45738679,,,,,,,,,,,-1.0,Most teams revolve around Fire.,-1.0,Team diversity constrained by Fire dominance.,,,,,,,,,,,,,,,,,,,,,,,,,,,
45723604,,,,,,,,,-1.0,Demoralized by losing to lower-power Fire team; no motivation to continue.,-2.0,"Describes Fire as massively overtuned (e.g., Lù Xùn wiping teams).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43789338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Critiques poor production values, old UI, resource squeeze with many monetization hooks; predicts early failure."
45714141,,,,,,Abundance of counter-cards and meta shifts before players finish building a second team.,-1.0,Overcomplicated counter meta without adequate build time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complains about being forced into multiple teams too early.
45245481,,,,,,,,,,,,,,,,,,,,,1.0,States the game has improved by mid-July.,,,,,,,,,1.0,Welfare better than before.,,,,,,,,,
45684345,,,,,,,,,-2.0,Frontloaded grind and mid-game resource walls; late-game boredom.,-2.0,New units are overtuned; events demand many factions built within short windows.,,,,,,,,,,,,,,,,,-2.0,New OP units on short cycles and disguised discounts push spending.,-2.0,Newbie tasks are grindy; later freebies and pull income are poor.,,,,,,,,,Warns against fake half-price offers; forced early multi-team building.
45680914,True,Characters described as overly sexualized/effeminate.,,,,,,,,,,,,,,,,,,,-1.0,Wants more content variety.,,,,,,,,,1.0,Welfare considered okay.,,,,,,,,,
45664516,,,,1.0,Considers gameplay among the best in the genre.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Welfare seen as strong compared to peers.,,,,,,,,,Roguelike mode currently too easy/boring; suggests rework.
45656577,,,,,,,,,-1.0,Shallow growth depth leading to spend regret.,,,,,,,,,,,,,,,,,1.0,Indicates F2P/micro-spenders fare fine; whales may not gain proportionally.,1.0,Low pressure for light spenders; heavy spend doesn’t guarantee dominance.,,,,,,,,,,,
45655517,,,,,,,,,,,0.0,"Initial balance issues (e.g., weak Shu) but improving.",,,,,,,,,1.0,"Recent optimizations in balance, events, and welfare.",,,,,,,,,1.0,Welfare improved compared to launch.,,,,,,,,,
45653611,,,Turn-based with strong extensibility; convenient battle rollback (replay/undo) feature.,2.0,Calls the battle foundation solid and fun as a side game.,,,,,,,,,,,,,,,,1.0,Says the game has improved since early complaints.,,,,,,,,,1.0,Welfare reportedly increased greatly post-launch.,,,,,,,,,
45378505,,,,,,,,,,,,,,,,,,,,,-1.0,New event design locks rewards behind advantage factions; poor accessibility.,True,Adopts ‘mi-style’ gacha pools with pity and event-limited units.,,,-1.0,Non-meta players get punished; rank-based rewards hurt non-spenders.,-1.0,Event design and economy force grinding/spending for full rewards.,,,,,,,,,,,Overtuned events where equal configs perform inconsistently.
45646883,,,,,,,,,-1.0,Forces 2–3 teams too early with high difficulty walls.,,,,,,,,,,,,,,,,,,,-2.0,Too many early build requirements and grindy systems push spending.,,,,,,,,,,,Annoying dream mode; flashy but frustrating early-game difficulty.
45645429,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,States it’s unplayable without spending.,-2.0,Heavy monetization pressure.,,,,,,,,,,,
45222398,,,,,,,,,,,,,,,,,,,,,1.0,Recently made many changes.,,,,,,,,,0.0,Earlier daily rewards too low; now improved but may be too late.,,,,,,,,,
45639844,True,Sexualized female imagery (very large chests) on login versus scarce women in story.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Critiques shallow storytelling and survey design; calls art ‘bait-and-switch’.
45620157,,,,,,,,,-1.0,Non-Fire teams struggle even in early content; later events gate rewards.,-2.0,Fire massively overpowered; other factions remain weak after buffs.,,,,,,,,,,,,,,,,,-2.0,Events require multiple high-invested factions; heavy draw/grind pressure.,-2.0,Free pulls insufficient; frequent off-banner and pity frustrations.,,,,,,,,,
45619882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Negative sentiment about planner and summer login art; calls the game trash.
45611070,,,,,,,,,-1.0,"After two days, zero-spend already falls behind.",,,,,,,,,,,,,,,,,-1.0,Non-spenders quickly lag.,,,,,True,States it’s worse than the first game.,,,,,,,
45602640,,,,,,,,,,,-2.0,Fire clears everything; Group faction can’t clear new armory first stage.,-1.0,"Meta pushes everyone toward Fire, reducing diversity.",,,,,,,,,,,,,,,,,,,,,,,,,,,
45225398,,,,,,,,,,,,,,,,,,,,,-2.0,Few activities and repetitive stat-scaling new modes.,,,,,,,-1.0,Criticizes ‘fake 50% off’ pricing and shallow content.,,,True,Says it’s worse than the first game.,,,,,,,
45600049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Complains about ‘half-price’ skins that are really marked-up then discounted.,,,,,,,,,,,Skin priced 198 then sold at 100 with half-price card; perceived as deceptive.
45597692,,,,,,,,,-2.0,Multiple progression bottlenecks and uncomfortable design choices.,-2.0,Balance deemed non-existent; overtuned stages.,,,,,,,,,,,,,,,,,,,-2.0,Very poor welfare and high build costs.,,,,,,,,,
45596937,,,Adds auto-battle programming and frequent manual intervention versus the first game’s auto focus.,-1.0,Finds the manual/programming burden tedious versus 1’s approach.,Auto-battle scripting and frequent team swaps for many stages; multi-team demands.,1.0,More tactical micromanagement exists but is not fun for many.,-2.0,Forced into 2–3 teams early with limited rewards; ranking-gated resources punish laggers.,,,,,,,,,,,-1.0,Many stages with small rewards and pressure; no catch-up.,,,,,-1.0,Non-spenders can’t keep up with multi-team demands in early cycles.,-2.0,Constant pressure to build many units early and fake half-price skins.,-1.0,Key resources tied to rank/time; fewer pulls than needed.,True,Compared extensively to the first game.,,,,,,,Fake discounts; early demand for 18 units; ranking-tied resources create long-term gaps.
45593302,,,,,,,,,-1.0,Front-end feels good but many instances are overtuned; progression stalls.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calls out poor tuning by devs.
45586348,,,,,,,,,-2.0,Very slow or no power growth; content drought.,,,,,,,,,,,-2.0,"Roughly 10 days in, little to do daily.",,,,,,,,,-2.0,Stingy freebies; must pay for pulls.,,,,,,,,,
45560843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45544096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Questions the quality of Sun Ce’s artwork.
45537158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Dupes of already-completed units still in pool; shard conversion gives low-value currency.,,,,,,,,,,,Dup conversion to in-game currency (not paid currency) feels bad; repeated pulls on same unit.
45534596,,,,1.0,Says it has strategy and is playable.,Strategy-focused lineup and battle decisions.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45249294,,,,-1.0,Lower-power Fire team easily beats higher-power teams in PvP and progression modes.,,,,,,-1.0,Recent balance slightly improved but Fire still dominates key modes like Zhulu and Arena.,,,,,,,,,,,,,,,,,,,1.0,Recent update increased freebies and giveaways.,,,,,,,,,Unfair experience where paying players still lose to lower-BP Fire teams.
45528825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inferior to the first game but acceptable as a separate new title.
45235315,,,,,,,,,-2.0,After 14 days there’s nothing meaningful to do; logged in and stared at the screen.,,,,,,,,,,,,,,,,,,,-1.0,Advises not to spend; spending feels unrewarding leading to early quit.,,,,,,,,,,,Quit/uninstall due to lack of content after two weeks.
45526611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45516069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45510932,,,,,,,,,-2.0,After day 14 there are no resources to pull or improve; always hitting hard pity.,,,,,,,,,,,,,True,Banner has pity but the effective 3.3% rate feels much lower; many pulls reach hard pity.,-2.0,Low rates plus scarce currency post-14 days make pulls feel very expensive.,,,,,-2.0,"Resources dry up after the initial 14 days, limiting pulls and growth.",,,,,,,,,
45507260,,,,-2.0,Significant power gap where 1.4M loses to 0.9M Fire team; frustrating combat outcome.,,,,,,-2.0,Fire/Wu team beats much higher power teams; other factions feel non-viable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recommends leaving due to Fire dominance.
45507050,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Player feedback ignored; monetization tricks called out.,-2.0,Perceived heavy bait-and-switch/“pay-to-win” practices.,,,,,,,,,,,Toxic faction treatment complaint; demands planner change.
45506882,,,,,,,,,-2.0,No sustainable progression after initial freebies; urges to quit.,,,,,,,,,,,,,,,,,,,,,-2.0,Benefits are one-time; ongoing rewards are lacking.,,,,,,,,,
45503374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45500254,,,,,,,,,,,-1.0,New hero clears bleed/poison and suppresses Fire; signs of power creep and abrupt meta shifts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inconsistent cumulative pull rewards across banners; complaints about lack of compensation.
45498573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frustration that the Yuan Shao banner lacks cumulative pull rewards.
45498429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,States welfare is okay; careful resource use avoids shortages.,,,,,,,,,
45484616,,,,,,,,,-2.0,Requires multiple specialized teams and rerolling; frequent gates and server inactivity.,,,,,Side activities like Fishing and Three Mountains Picture collection.,False,1.0,Fishing is basically a reskinned lottery; simple interaction.,-2.0,Side loops mostly give overflow or low-value items; rare top rewards seldom drop.,,,True,SSR rate is very low; typically hits pity; ‘1000 pulls’ are fragmented across many tasks.,-2.0,"Low rates, scarce tickets after newbie phase; hard to reach 10-pulls as F2P.",-2.0,"Both PvE and PvP demand deep box/multiple teams, unachievable with limited resources.",-2.0,Players feel forced to spend to clear bosses/events and assemble multiple lineups.,-2.0,"Newbie-period one-time resources; after that, tickets and mats are very scarce.",,,,,,,,,"Arena matchmaking yo-yo, equipment set last-piece gating, team-up queues dead."
45475477,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Permanent half-price pulls feel cheaper despite low rates.,,,,,,,,,,,,,,,Population decline; guild lacks active members.
45176207,,,,,,,,,-2.0,After day 14 progression stalls; daily wish pulls unavailable; minimal growth.,,,,,,,,,,,,,True,Low effective SSR rate; often needs ~40+ pulls per gold; pity frequently required.,-2.0,Low rates and sparse currency make pulls costly; tiny arena currency exchange.,-2.0,PvP requires three teams; resource flow only supports barely one team for low spenders.,-2.0,Progress and event rewards strongly tied to spending; low-spenders hit walls.,-2.0,Sign-in and ongoing rewards are stingy; resource sources dry up after two weeks.,,,,,,,,,Arena requires 3 teams; shard recycle returns feel poor; minor improvements to Yanhua Tower mats.
45225410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alleges review deletions; negative reviews outnumber positive.
45462395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joke comparing it to another title (Codename: Swan/‘如鸢’).
45461101,,,,,,,,,,,-2.0,Hero balance described as a total mess.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45432227,,,,,,,,,,,-2.0,Extremely imbalanced gameplay cited.,,,,,,,,,,,,,,,,,-2.0,Spent 1200 then account value plummeted; poor value retention.,,,,,,,,,,,Severe player churn within two months.
45429031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reports being unable to change main lineup after Lv70; progression lock concern.
45383088,,,,,,,,,-2.0,"Good first 14 days, then empty endgame; minimal daily improvements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Left after finishing single-player content.
45422551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor seasonal rules and many bugs; questions how budget is spent.
45241296,,,,,,,,,-2.0,Only ~5 minutes of daily content; extremely slow accumulation.,,,,,,,,,,,,,,,,,,,,,-2.0,A week’s output isn’t enough for a single 10-pull; very low ongoing rewards.,,,,,,,,,
45402566,True,"Sexualized female character designs (e.g., exaggerated cleavage).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annoying repeated upgrade animation; PvP feels like forced win-loss cycle; defends against brigading.
45407864,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Challenge events require specific lineups/gear and luck; hard to access full rewards without spending.,-2.0,Battle passes and bundles everywhere; ‘50% off’ but resources also halved.,-2.0,Very few free rewards; difficulty tuned around spending.,,,,,,,,,
45407807,,,,,,,,,-2.0,Events can’t be cleared with limited resources; multi-team requirement blocks progress.,,,,,,,,,,,,,,,,,-2.0,Requires three teams; resource flow can’t support even one full team.,,,-2.0,States there are virtually no resources.,,,,,,,,,
45403904,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Too many PvP modes and early multi-team demands with insufficient resources.,-2.0,Modes feel designed to push spending; limited-nation buffs gate progress.,,,,,,,,,,,PVE events also feel punishing; didn’t learn lessons from the first game.
45403235,,,,,,,,,,,-2.0,"Fire dominates both PvE and PvP (e.g., Guo Jia Fire).",-2.0,Meta homogenized around Fire; other teams underperform.,,,,,,,,,,,,,,,,,,,,,,,,,,,Music average; claims devs won’t listen to suggestions.
45401182,,,,,,,,,-1.0,New stages are very hard; slow growth hampers progress.,,,,,,,,,,,,,True,Frequently hits pity in the pool.,-2.0,"Some gear only sold in pricey shop packs (e.g., 328 RMB); poor value.",,,-2.0,Shop prompts and monetized gear push spending.,-2.0,Very little cyclical resource gain; guild rewards are tiny.,,,,,,,,,Annoying shop red-dot prompts for trivial coin rewards.
45400982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Perceived as aggressively monetized (‘full of paywalls’).,,,True,Classic Three Kingdoms IP.,,,,,,,
